,Sold,Crypto,Set,Team,Play Category,Price,USD,SN#,Seller,Buyer,Unnamed: 0
10903,17 hours ago,2020-21 Tobias Harris,Cool Cats,Philadelphia 76ers,Dunk,285.00 USD,$285.00,557.0,Kishan89,DatBoiTommy,
10904,17 hours ago,2020-21 Eric Bledsoe,Base Set,New Orleans Pelicans,Block,2.00 USD,$2.00,4029.0,HarveyBirdman,baloo3101,
10905,17 hours ago,2020-21 Jamal Murray,Base Set,Denver Nuggets,3 Pointer,6.00 USD,$6.00,10280.0,Tony_Peanuts,0x4672ed...48f0ee,
10906,17 hours ago,2020-21 Andrew Wiggins,Base Set,Golden State Warriors,Layup,3.00 USD,$3.00,5541.0,TheNBACollector,Kumana_plays_jazz,
10907,17 hours ago,2020-21 Nikola Vučević,Base Set,Orlando Magic,Layup,2.00 USD,$2.00,9090.0,YesSir,mams07,
10908,17 hours ago,2020-21 Pascal Siakam,Base Set,Toronto Raptors,Layup,3.00 USD,$3.00,5861.0,playboicardz,Mistah_21,
10909,17 hours ago,2020-21 David Nwaba,Base Set,Houston Rockets,Dunk,5.00 USD,$5.00,2238.0,0x927167...926652,daam81,
10910,17 hours ago,2020-21 Tyrese Maxey,Base Set,Philadelphia 76ers,Layup,99.00 USD,$99.00,1330.0,marsu,Show23,
10911,17 hours ago,2019-20 Marcus Smart,Base Set,Boston Celtics,3 Pointer,49.00 USD,$49.00,1497.0,Mahoney_jr,bball_fanattic,
10912,17 hours ago,2020-21 Cole Anthony,Base Set,Orlando Magic,Jump Shot,116.00 USD,$116.00,1499.0,b2ru,BoysRBuzzin,
10913,17 hours ago,2020-21 Jaylen Brown,Base Set,Boston Celtics,Jump Shot,8.00 USD,$8.00,11908.0,Scarty,mej86,
10914,17 hours ago,2019-20 Carmelo Anthony,Base Set,Portland Trail Blazers,Jump Shot,58.00 USD,$58.00,2493.0,Ricosmooth8,Kels023,
10915,17 hours ago,2020-21 Gordon Hayward,Base Set,Charlotte Hornets,Jump Shot,17.00 USD,$17.00,3634.0,Gwarsh,tan_turnip453,
10916,17 hours ago,2020-21 Caris LeVert,Base Set,Brooklyn Nets,Layup,34.00 USD,$34.00,496.0,Yoms,NotreDame,
10917,17 hours ago,2020-21 Devin Booker,Cool Cats,Phoenix Suns,3 Pointer,400.00 USD,$400.00,193.0,sudden_gerbil1496,DatBoiTommy,
10918,17 hours ago,2020-21 Rudy Gobert,Season Tip-off,Utah Jazz,Dunk,220.00 USD,$220.00,322.0,beton250,Howie7107,
10919,17 hours ago,NBA Top Shot (SN# 1984610),,,,5.00 USD,$5.00,,Spaceship97,daam81,
10920,17 hours ago,2020-21 Alec Burks,Base Set,New York Knicks,Assist,4.00 USD,$4.00,9684.0,separate_antelope73,daam81,
10921,17 hours ago,2020-21 Carmelo Anthony,Base Set,Portland Trail Blazers,Jump Shot,4.00 USD,$4.00,10671.0,DirksSon,mej86,
10922,17 hours ago,2020-21 Gordon Hayward,Base Set,Charlotte Hornets,Jump Shot,17.00 USD,$17.00,3533.0,Gwarsh,Les,
10923,17 hours ago,2020-21 Trae Young,Base Set,Atlanta Hawks,Assist,39.00 USD,$39.00,4908.0,0x63ec37...23bf99,johnsa4,
10924,17 hours ago,2019-20 John Collins,Base Set,Atlanta Hawks,Dunk,42.00 USD,$42.00,3253.0,Sylartfre,TheBookie,
10925,17 hours ago,2020-21 Jonas Valančiūnas,Base Set,Memphis Grizzlies,Dunk,2.00 USD,$2.00,4903.0,HarveyBirdman,Balsbc121215,
10926,17 hours ago,2020-21 Anthony Davis,Base Set,Los Angeles Lakers,Dunk,26.00 USD,$26.00,9384.0,J_buccolo13,beton250,
10927,17 hours ago,2020-21 Ben Simmons,Base Set,Philadelphia 76ers,Dunk,8.00 USD,$8.00,1884.0,Katehi80,allyoucaneat,
10928,17 hours ago,2020-21 John Collins,Cool Cats,Atlanta Hawks,Dunk,300.00 USD,$300.00,135.0,Dotcom,DatBoiTommy,
10929,17 hours ago,2019-20 Langston Galloway,Base Set,Detroit Pistons,Jump Shot,19.00 USD,$19.00,2788.0,Rocky,0x4672ed...48f0ee,
10930,17 hours ago,2020-21 Gordon Hayward,Base Set,Charlotte Hornets,Jump Shot,16.00 USD,$16.00,11650.0,altBAE,Les,
10931,17 hours ago,2020-21 Kawhi Leonard,Base Set,LA Clippers,Layup,115.00 USD,$115.00,226.0,hobbang,Code96,
10932,17 hours ago,NBA Top Shot (SN# 2300790),,,,10.00 USD,$10.00,,Junebug,0x4672ed...48f0ee,
10933,17 hours ago,2020-21 Michael Porter Jr.,Base Set,Denver Nuggets,Dunk,6.00 USD,$6.00,4503.0,0x42135e...d1fc8a,Mattson09,
10934,17 hours ago,2020-21 Ja Morant,Base Set,Memphis Grizzlies,Handles,72.00 USD,$72.00,3564.0,AboveAllRoto,Brisk,
10935,17 hours ago,NBA Top Shot (SN# 1803781),,,,43.00 USD,$43.00,,wheresraf,DeepThreePointer,
10936,17 hours ago,2020-21 John Wall,Base Set,Houston Rockets,Dunk,13.00 USD,$13.00,7963.0,Breaknboxes,Youtubeissolastcentury03,
10937,17 hours ago,2020-21 Zion Williamson,Base Set,New Orleans Pelicans,Layup,77.00 USD,$77.00,3739.0,Gbenz,johnsa4,
10938,17 hours ago,2020-21 Lonzo Ball,Base Set,New Orleans Pelicans,3 Pointer,16.00 USD,$16.00,1414.0,JosefWind,Hammer,
10939,17 hours ago,2020-21 Gordon Hayward,Base Set,Charlotte Hornets,Jump Shot,16.00 USD,$16.00,10156.0,HigginsYanks,Les,
10940,17 hours ago,2020-21 Kevin Durant,Base Set,Brooklyn Nets,3 Pointer,55.00 USD,$55.00,2339.0,0x7d7cd4...397179,DeepThreePointer,
10941,17 hours ago,2020-21 Kevin Durant,Base Set,Brooklyn Nets,3 Pointer,48.00 USD,$48.00,4062.0,dkalo,DeepThreePointer,
10942,17 hours ago,2020-21 Kevin Durant,Base Set,Brooklyn Nets,3 Pointer,42.00 USD,$42.00,6765.0,ByAkshayRam,DeepThreePointer,
10943,17 hours ago,2020-21 John Collins,Base Set,Atlanta Hawks,Dunk,3.00 USD,$3.00,9368.0,michacarr11,mej86,
10944,17 hours ago,2020-21 Gordon Hayward,Base Set,Charlotte Hornets,Jump Shot,16.00 USD,$16.00,9775.0,HigginsYanks,Les,
10945,17 hours ago,2019-20 Rajon Rondo,Base Set,Los Angeles Lakers,Assist,108.00 USD,$108.00,1276.0,NFT_life_NBA_own_it,Curransy,
10946,17 hours ago,2020-21 Killian Hayes,Base Set,Detroit Pistons,Jump Shot,54.00 USD,$54.00,2017.0,pingu,Show23,
10947,17 hours ago,2020-21 Paul George,Season Tip-off,LA Clippers,Jump Shot,390.00 USD,$390.00,139.0,beton250,Howie7107,
10948,17 hours ago,2020-21 Damian Lillard,Base Set,Portland Trail Blazers,Handles,17.00 USD,$17.00,3020.0,JoeHarris,DeepThreePointer,
10949,17 hours ago,NBA Top Shot (SN# 2309729),,,,14.00 USD,$14.00,,Willyman7272,DeepThreePointer,
10950,17 hours ago,2020-21 John Wall,Base Set,Houston Rockets,Dunk,13.00 USD,$13.00,7963.0,Breaknboxes,Youtubeissolastcentury03,
10951,17 hours ago,2020-21 Zion Williamson,Base Set,New Orleans Pelicans,Layup,77.00 USD,$77.00,3739.0,Gbenz,johnsa4,
10952,17 hours ago,2020-21 Lonzo Ball,Base Set,New Orleans Pelicans,3 Pointer,16.00 USD,$16.00,1414.0,JosefWind,Hammer,
10953,17 hours ago,2020-21 Gordon Hayward,Base Set,Charlotte Hornets,Jump Shot,16.00 USD,$16.00,10156.0,HigginsYanks,Les,
10954,17 hours ago,2020-21 Kevin Durant,Base Set,Brooklyn Nets,3 Pointer,55.00 USD,$55.00,2339.0,0x7d7cd4...397179,DeepThreePointer,
10955,17 hours ago,2020-21 Kevin Durant,Base Set,Brooklyn Nets,3 Pointer,48.00 USD,$48.00,4062.0,dkalo,DeepThreePointer,
10956,17 hours ago,2020-21 Kevin Durant,Base Set,Brooklyn Nets,3 Pointer,42.00 USD,$42.00,6765.0,ByAkshayRam,DeepThreePointer,
10957,17 hours ago,2020-21 John Collins,Base Set,Atlanta Hawks,Dunk,3.00 USD,$3.00,9368.0,michacarr11,mej86,
10958,17 hours ago,2020-21 Gordon Hayward,Base Set,Charlotte Hornets,Jump Shot,16.00 USD,$16.00,9775.0,HigginsYanks,Les,
10959,17 hours ago,2019-20 Rajon Rondo,Base Set,Los Angeles Lakers,Assist,108.00 USD,$108.00,1276.0,NFT_life_NBA_own_it,Curransy,
10960,17 hours ago,2020-21 Killian Hayes,Base Set,Detroit Pistons,Jump Shot,54.00 USD,$54.00,2017.0,pingu,Show23,
10961,17 hours ago,2020-21 Paul George,Season Tip-off,LA Clippers,Jump Shot,390.00 USD,$390.00,139.0,beton250,Howie7107,
10962,17 hours ago,2020-21 Damian Lillard,Base Set,Portland Trail Blazers,Handles,17.00 USD,$17.00,3020.0,JoeHarris,DeepThreePointer,
10963,17 hours ago,NBA Top Shot (SN# 2309729),,,,14.00 USD,$14.00,,Willyman7272,DeepThreePointer,
10964,17 hours ago,NBA Top Shot (SN# 2313753),,,,14.00 USD,$14.00,,Yachtgod,DeepThreePointer,
10965,17 hours ago,NBA Top Shot (SN# 2313886),,,,13.00 USD,$13.00,,gucciIHOF,DeepThreePointer,
10966,17 hours ago,NBA Top Shot (SN# 2310029),,,,15.00 USD,$15.00,,Ryan138,DeepThreePointer,
10967,17 hours ago,NBA Top Shot (SN# 2312481),,,,13.00 USD,$13.00,,Chops720,DeepThreePointer,
10968,17 hours ago,2020-21 Rui Hachimura,Cool Cats,Washington Wizards,Assist,299.00 USD,$299.00,341.0,jeffreyschueler,DatBoiTommy,
10969,17 hours ago,2020-21 Will Barton,Base Set,Denver Nuggets,Dunk,5.00 USD,$5.00,11710.0,Pokemon,shockermandan,
10970,17 hours ago,2020-21 Will Barton,Base Set,Denver Nuggets,Dunk,5.00 USD,$5.00,11527.0,0x326916...d16369,shockermandan,
10971,17 hours ago,2019-20 Collin Sexton,Base Set,Cleveland Cavaliers,Dunk,94.00 USD,$94.00,3637.0,Blex42,yeahnah,
10972,17 hours ago,2020-21 Deandre Ayton,Base Set,Phoenix Suns,Dunk,8.00 USD,$8.00,5008.0,Deax,Youtubeissolastcentury03,
10973,17 hours ago,2019-20 Langston Galloway,Base Set,Detroit Pistons,Jump Shot,25.00 USD,$25.00,2977.0,juy12218,bball_fanattic,
10974,17 hours ago,2020-21 Kawhi Leonard,Base Set,LA Clippers,Layup,42.00 USD,$42.00,3561.0,defenseless_squirrel84,fast_rabbit,
10975,17 hours ago,2019-20 Ivica Zubac,Base Set,Los Angeles Clippers,Dunk,19.00 USD,$19.00,261.0,nova,jmee,
10976,17 hours ago,2020-21 Gordon Hayward,Base Set,Charlotte Hornets,Jump Shot,16.00 USD,$16.00,9566.0,smb123,Les,
10977,17 hours ago,2020-21 Killian Hayes,Base Set,Detroit Pistons,Jump Shot,50.00 USD,$50.00,2292.0,b2ru,crypto_clever,
10978,17 hours ago,2020-21 Derrick Jones Jr.,Cool Cats,Portland Trail Blazers,Block,239.00 USD,$239.00,3742.0,0x125d3d...62c37e,DatBoiTommy,
10979,17 hours ago,2020-21 Shai Gilgeous-Alexander,Base Set,Oklahoma City Thunder,Jump Shot,4.00 USD,$4.00,10163.0,Tony_Peanuts,robcanuck,
10980,17 hours ago,2019-20 Norman Powell,Base Set,Toronto Raptors,Dunk,24.00 USD,$24.00,1748.0,Leefer73,NotreDame,
10981,17 hours ago,2020-21 Gordon Hayward,Base Set,Charlotte Hornets,Jump Shot,16.00 USD,$16.00,9286.0,srug102333,Les,
10982,17 hours ago,2020-21 Damian Lillard,Base Set,Portland Trail Blazers,3 Pointer,39.00 USD,$39.00,3960.0,rba333,DeepThreePointer,
10983,17 hours ago,2020-21 Damian Lillard,Base Set,Portland Trail Blazers,3 Pointer,40.00 USD,$40.00,3328.0,warriorn8ion,DeepThreePointer,
10984,17 hours ago,2020-21 Damian Lillard,Base Set,Portland Trail Blazers,3 Pointer,39.00 USD,$39.00,3622.0,biodegradable_armadillo,DeepThreePointer,
10985,17 hours ago,2020-21 Bradley Beal,Base Set,Washington Wizards,Handles,8.00 USD,$8.00,7063.0,Bills_mafia,Rasputen,
10986,17 hours ago,2020-21 Damian Lillard,Base Set,Portland Trail Blazers,3 Pointer,39.00 USD,$39.00,3187.0,JayTablet,DeepThreePointer,
10987,17 hours ago,2020-21 Damian Lillard,Base Set,Portland Trail Blazers,3 Pointer,40.00 USD,$40.00,3074.0,JayTablet,DeepThreePointer,
10988,17 hours ago,2020-21 Damian Lillard,Base Set,Portland Trail Blazers,3 Pointer,39.00 USD,$39.00,3315.0,Troutcaddy,DeepThreePointer,
10989,17 hours ago,2020-21 Damian Lillard,Base Set,Portland Trail Blazers,3 Pointer,38.00 USD,$38.00,4085.0,JayTablet,DeepThreePointer,
10990,17 hours ago,2019-20 Karl-Anthony Towns,Base Set,Minnesota Timberwolves,Dunk,100.00 USD,$100.00,2684.0,WobaFett,trill,
10991,17 hours ago,2020-21 Gordon Hayward,Base Set,Charlotte Hornets,Jump Shot,16.00 USD,$16.00,8795.0,FredRooster,Les,
10992,17 hours ago,2020-21 Keldon Johnson,Base Set,San Antonio Spurs,Dunk,15.00 USD,$15.00,7679.0,666666,Takeflight,
10993,17 hours ago,2020-21 Malik Beasley,Base Set,Minnesota Timberwolves,Dunk,18.00 USD,$18.00,756.0,Kcain1982,dreamer_iynd_91,
10994,17 hours ago,2020-21 Gordon Hayward,Base Set,Charlotte Hornets,Jump Shot,16.00 USD,$16.00,8733.0,BoysRBuzzin,Les,
10995,17 hours ago,2020-21 Derrick Jones Jr.,Cool Cats,Portland Trail Blazers,Block,300.00 USD,$300.00,178.0,MattyD,Cmoneyslams,
10996,17 hours ago,2020-21 Tobias Harris,Cool Cats,Philadelphia 76ers,Dunk,238.00 USD,$238.00,2708.0,artz,DatBoiTommy,
10997,17 hours ago,2019-20 Nerlens Noel,Metallic Gold LE,Oklahoma City Thunder,Dunk,159.00 USD,$159.00,280.0,0x9b536a...6fa210,StakingShop,
10998,17 hours ago,2020-21 Dillon Brooks,Base Set,Memphis Grizzlies,Layup,2.00 USD,$2.00,3928.0,HarveyBirdman,0xaa8796...b930d3,
10999,17 hours ago,2020-21 Anthony Davis,Base Set,Los Angeles Lakers,Dunk,34.00 USD,$34.00,1313.0,0x2fc045...4c82b1,Sunrisepoultry,
11000,17 hours ago,2020-21 Tobias Harris,Cool Cats,Philadelphia 76ers,Dunk,238.00 USD,$238.00,2708.0,artz,DatBoiTommy,
11001,17 hours ago,2019-20 Nerlens Noel,Metallic Gold LE,Oklahoma City Thunder,Dunk,159.00 USD,$159.00,280.0,0x9b536a...6fa210,StakingShop,
11002,17 hours ago,2020-21 Dillon Brooks,Base Set,Memphis Grizzlies,Layup,2.00 USD,$2.00,3928.0,HarveyBirdman,0xaa8796...b930d3,
11003,17 hours ago,2020-21 Anthony Davis,Base Set,Los Angeles Lakers,Dunk,34.00 USD,$34.00,1313.0,0x2fc045...4c82b1,Sunrisepoultry,
11004,17 hours ago,2020-21 Keldon Johnson,Base Set,San Antonio Spurs,Dunk,15.00 USD,$15.00,9688.0,yeahnah,Takeflight,
11005,17 hours ago,2020-21 Gordon Hayward,Base Set,Charlotte Hornets,Jump Shot,16.00 USD,$16.00,8633.0,Vertigo,Les,
11006,17 hours ago,2020-21 Anthony Davis,Base Set,Los Angeles Lakers,Dunk,28.00 USD,$28.00,6820.0,djmacjr,Show23,
11007,17 hours ago,2020-21 John Collins,Cool Cats,Atlanta Hawks,Dunk,239.00 USD,$239.00,1517.0,artz,billythekid,
11008,17 hours ago,2019-20 Justin Holiday,Base Set,Indiana Pacers,Layup,19.00 USD,$19.00,2466.0,GiantHeart,0x3500e3...1f4eb7,
11009,17 hours ago,2020-21 Tyrese Haliburton,Base Set,Sacramento Kings,Jump Shot,270.00 USD,$270.00,3791.0,Gbenz,benjamcam,
11010,17 hours ago,2020-21 Deandre Ayton,Base Set,Phoenix Suns,Dunk,7.00 USD,$7.00,6482.0,NBABOSS,0x7e0bda...31d318,
11011,17 hours ago,2020-21 Kevin Durant,Base Set,Brooklyn Nets,3 Pointer,95.00 USD,$95.00,985.0,LebronsFather,DeepThreePointer,
11012,17 hours ago,2020-21 Keldon Johnson,Base Set,San Antonio Spurs,Dunk,15.00 USD,$15.00,7058.0,0x1513db...218bfd,Takeflight,
11013,17 hours ago,2020-21 Gordon Hayward,Base Set,Charlotte Hornets,Jump Shot,16.00 USD,$16.00,8543.0,SteadyBuyin,Les,
11014,17 hours ago,2020-21 Derrick Jones Jr.,Base Set,Portland Trail Blazers,Dunk,5.00 USD,$5.00,3553.0,HarveyBirdman,Bounce1,
11015,17 hours ago,2020-21 Nerlens Noel,Base Set,New York Knicks,Block,3.00 USD,$3.00,1789.0,HarveyBirdman,moscow,
11016,17 hours ago,2020-21 Kevin Durant,Base Set,Brooklyn Nets,3 Pointer,172.00 USD,$172.00,5164.0,Mayzo,GutenAbend,
11017,17 hours ago,2020-21 Gordon Hayward,Base Set,Charlotte Hornets,Jump Shot,16.00 USD,$16.00,6929.0,flippant_salamander915,Les,
11018,17 hours ago,2020-21 Michael Porter Jr.,Base Set,Denver Nuggets,Dunk,5.00 USD,$5.00,8053.0,oddball_carrot9233,dan_pea14,
11019,17 hours ago,2019-20 Damian Lillard,Base Set,Portland Trail Blazers,Handles,180.00 USD,$180.00,1040.0,Bounce1,Howie7107,
11020,17 hours ago,2020-21 Giannis Antetokounmpo,Base Set,Milwaukee Bucks,Assist,55.00 USD,$55.00,7016.0,0x875c8a...c52ad6,Tea_eye,
11021,17 hours ago,2020-21 Nikola Vučević,Base Set,Orlando Magic,Layup,2.00 USD,$2.00,2402.0,HarveyBirdman,0x28ef2f...0f75be,
11022,17 hours ago,2020-21 Mitchell Robinson,Base Set,New York Knicks,Dunk,3.00 USD,$3.00,3666.0,HarveyBirdman,Bounce1,
11023,17 hours ago,2020-21 Giannis Antetokounmpo,Base Set,Milwaukee Bucks,Assist,55.00 USD,$55.00,6506.0,panda,Tea_eye,
11024,17 hours ago,2020-21 Ja Morant,Base Set,Memphis Grizzlies,Handles,71.00 USD,$71.00,5093.0,DirkNowitzki,GutenAbend,
11025,17 hours ago,2020-21 Nikola Vučević,Base Set,Orlando Magic,Layup,2.00 USD,$2.00,2398.0,HarveyBirdman,0xaa8796...b930d3,
11026,17 hours ago,2020-21 Carmelo Anthony,Base Set,Portland Trail Blazers,Jump Shot,5.00 USD,$5.00,4070.0,trey,Brisk,
11027,17 hours ago,2020-21 Gordon Hayward,Base Set,Charlotte Hornets,Jump Shot,16.00 USD,$16.00,5790.0,Gwarsh,Les,
11028,17 hours ago,2020-21 Markelle Fultz,Base Set,Orlando Magic,Jump Shot,2.00 USD,$2.00,8949.0,pando1521,moscow,
11029,17 hours ago,2019-20 Russell Westbrook,Base Set,Houston Rockets,Layup,282.00 USD,$282.00,415.0,Pranked,GutenAbend,
11030,17 hours ago,2019-20 Norman Powell,Base Set,Toronto Raptors,Dunk,24.00 USD,$24.00,1680.0,mclux23,buttabean,
11031,17 hours ago,2020-21 Steph Curry,Base Set,Golden State Warriors,3 Pointer,87.00 USD,$87.00,6892.0,b2ru,Howie7107,
11032,17 hours ago,2019-20 Kendrick Nunn,Base Set,Miami Heat,Block,49.00 USD,$49.00,1957.0,BDevo,bball_fanattic,
11033,17 hours ago,2020-21 Carmelo Anthony,Base Set,Portland Trail Blazers,Jump Shot,5.00 USD,$5.00,4009.0,Rightmow,Brisk,
11034,17 hours ago,2020-21 Demar DeRozan,Base Set,San Antonio Spurs,Dunk,3.00 USD,$3.00,4234.0,HarveyBirdman,0x47a508...117ea9,
11035,17 hours ago,2020-21 Gordon Hayward,Base Set,Charlotte Hornets,Jump Shot,16.00 USD,$16.00,5753.0,Gwarsh,Les,
11036,17 hours ago,2020-21 Jordan Clarkson,Base Set,Utah Jazz,Dunk,5.00 USD,$5.00,2107.0,MaiTaiMan,sultanabrann,
11037,17 hours ago,2020-21 Sam Merrill,Base Set,Milwaukee Bucks,3 Pointer,6.00 USD,$6.00,8248.0,BadgerArmy,Ramrod23,
11038,17 hours ago,2020-21 Carmelo Anthony,Base Set,Portland Trail Blazers,Jump Shot,5.00 USD,$5.00,3783.0,Always_Hoops,Brisk,
11039,17 hours ago,2020-21 Darius Garland,Base Set,Cleveland Cavaliers,Layup,5.00 USD,$5.00,4368.0,jfinnachill,Show23,
11040,17 hours ago,2020-21 Kawhi Leonard,Base Set,LA Clippers,Layup,42.00 USD,$42.00,2807.0,hobbang,0x4672ed...48f0ee,
11041,17 hours ago,2020-21 Gordon Hayward,Base Set,Charlotte Hornets,Jump Shot,15.00 USD,$15.00,11621.0,Zemekis,Les,
11042,17 hours ago,2020-21 Ja Morant,Base Set,Memphis Grizzlies,Handles,70.00 USD,$70.00,7222.0,eric1987,Howie7107,
11043,17 hours ago,2019-20 Russell Westbrook,Base Set,Houston Rockets,Layup,270.00 USD,$270.00,226.0,Crypto,GutenAbend,
11044,17 hours ago,2020-21 Coby White,Base Set,Chicago Bulls,3 Pointer,3.00 USD,$3.00,5526.0,HarveyBirdman,mej86,
11045,17 hours ago,2020-21 Zach LaVine,Metallic Gold LE,Chicago Bulls,Dunk,500.00 USD,$500.00,398.0,Getdemchecks,Mahoney_jr,
11046,17 hours ago,2019-20 Derrick Rose,Base Set,Detroit Pistons,Assist,37.00 USD,$37.00,3318.0,phongqbanh,Eugs,
11047,17 hours ago,2020-21 Jonas Valančiūnas,Base Set,Memphis Grizzlies,Dunk,3.00 USD,$3.00,3234.0,JeffOpensCards,0x3500e3...1f4eb7,
11048,17 hours ago,2020-21 DeMarcus Cousins,Base Set,Houston Rockets,3 Pointer,3.00 USD,$3.00,4355.0,HarveyBirdman,fabulous_beetroot6583,
11049,17 hours ago,2020-21 Coby White,Base Set,Chicago Bulls,3 Pointer,3.00 USD,$3.00,3173.0,HarveyBirdman,mej86,
11050,17 hours ago,2019-20 Russell Westbrook,Base Set,Houston Rockets,Layup,270.00 USD,$270.00,226.0,Crypto,GutenAbend,
11051,17 hours ago,2020-21 Coby White,Base Set,Chicago Bulls,3 Pointer,3.00 USD,$3.00,5526.0,HarveyBirdman,mej86,
11052,17 hours ago,2020-21 Zach LaVine,Metallic Gold LE,Chicago Bulls,Dunk,500.00 USD,$500.00,398.0,Getdemchecks,Mahoney_jr,
11053,17 hours ago,2019-20 Derrick Rose,Base Set,Detroit Pistons,Assist,37.00 USD,$37.00,3318.0,phongqbanh,Eugs,
11054,17 hours ago,2020-21 Jonas Valančiūnas,Base Set,Memphis Grizzlies,Dunk,3.00 USD,$3.00,3234.0,JeffOpensCards,0x3500e3...1f4eb7,
11055,17 hours ago,2020-21 DeMarcus Cousins,Base Set,Houston Rockets,3 Pointer,3.00 USD,$3.00,4355.0,HarveyBirdman,fabulous_beetroot6583,
11056,17 hours ago,2020-21 Coby White,Base Set,Chicago Bulls,3 Pointer,3.00 USD,$3.00,3173.0,HarveyBirdman,mej86,
11057,17 hours ago,2020-21 Dwayne Bacon,Base Set,Orlando Magic,Layup,5.00 USD,$5.00,4674.0,0xa03743...cc37ee,Show23,
11058,17 hours ago,2020-21 Carmelo Anthony,Base Set,Portland Trail Blazers,Jump Shot,5.00 USD,$5.00,3250.0,k4bong,Brisk,
11059,17 hours ago,2020-21 Carmelo Anthony,Base Set,Portland Trail Blazers,Jump Shot,5.00 USD,$5.00,2914.0,k4bong,Brisk,
11060,17 hours ago,2020-21 Zion Williamson,Base Set,New Orleans Pelicans,Layup,74.00 USD,$74.00,3419.0,crypto_clever,Howie7107,
11061,17 hours ago,2020-21 Donovan Mitchell,Base Set,Utah Jazz,Jump Shot,9.00 USD,$9.00,9664.0,Deax,0x7e0bda...31d318,
11062,17 hours ago,2020-21 Ja Morant,Base Set,Memphis Grizzlies,Handles,70.00 USD,$70.00,5638.0,Whygreen,GutenAbend,
11063,17 hours ago,2020-21 Chris Paul,Base Set,Phoenix Suns,Assist,7.00 USD,$7.00,5673.0,0xacc626...c68165,Show23,
11064,17 hours ago,2020-21 Deni Avdija,Base Set,Washington Wizards,3 Pointer,70.00 USD,$70.00,3801.0,Wchill,bmac69,
11065,17 hours ago,2020-21 Anthony Davis,Base Set,Los Angeles Lakers,Dunk,20.00 USD,$20.00,8270.0,0x1f397f...3ec51a,EVAfonda,
11066,17 hours ago,2020-21 LaMelo Ball,Base Set,Charlotte Hornets,Assist,500.00 USD,$500.00,3873.0,Yoseph,jomius,
11067,17 hours ago,2020-21 Deni Avdija,Base Set,Washington Wizards,3 Pointer,70.00 USD,$70.00,3841.0,fpoulenc,bmac69,
11068,17 hours ago,2020-21 Ja Morant,Base Set,Memphis Grizzlies,Handles,70.00 USD,$70.00,4322.0,pingu,GutenAbend,
11069,17 hours ago,2020-21 Gordon Hayward,Base Set,Charlotte Hornets,Jump Shot,15.00 USD,$15.00,11580.0,RhysKent,Les,
11070,17 hours ago,2020-21 Tacko Fall,Base Set,Boston Celtics,Block,28.00 USD,$28.00,5996.0,jonnyb,Show23,
11071,17 hours ago,2020-21 Carmelo Anthony,Base Set,Portland Trail Blazers,Jump Shot,6.00 USD,$6.00,2554.0,practical_pike8703,Brisk,
11072,17 hours ago,2020-21 Carmelo Anthony,Base Set,Portland Trail Blazers,Jump Shot,5.00 USD,$5.00,2426.0,k4bong,Brisk,
11073,17 hours ago,2019-20 Kawhi Leonard,Conference Semifinals,Los Angeles Clippers,Block,995.00 USD,$995.00,136.0,Roguetrader21,fatQuencher168,
11074,17 hours ago,2020-21 Christian Wood,Base Set,Houston Rockets,Dunk,5.00 USD,$5.00,2892.0,HarveyBirdman,sultanabrann,
11075,17 hours ago,2020-21 Coby White,Base Set,Chicago Bulls,3 Pointer,5.00 USD,$5.00,3714.0,DCPNW,jetpast,
11076,17 hours ago,2020-21 Gordon Hayward,Base Set,Charlotte Hornets,Jump Shot,15.00 USD,$15.00,11509.0,Zemekis,Les,
11077,17 hours ago,2019-20 P.J. Washington,Base Set,Charlotte Hornets,Dunk,50.00 USD,$50.00,3927.0,Mannyh097,0x79968a...59416d,
11078,17 hours ago,2019-20 Cedi Osman,Base Set,Cleveland Cavaliers,Assist,19.00 USD,$19.00,3992.0,SkylordAFK,bball_fanattic,
11079,17 hours ago,2020-21 Gordon Hayward,Base Set,Charlotte Hornets,Jump Shot,15.00 USD,$15.00,10892.0,0xf10b2b...728e9e,Les,
11080,17 hours ago,2019-20 Bradley Beal,Base Set,Washington Wizards,Dunk,180.00 USD,$180.00,1134.0,CynthiaSF,GutenAbend,
11081,17 hours ago,2020-21 Mitchell Robinson,Base Set,New York Knicks,Dunk,2.00 USD,$2.00,4527.0,HarveyBirdman,Balsbc121215,
11082,17 hours ago,2020-21 Carmelo Anthony,Base Set,Portland Trail Blazers,Jump Shot,6.00 USD,$6.00,2379.0,Steviev8,Brisk,
11083,17 hours ago,2020-21 Kevin Durant,Base Set,Brooklyn Nets,3 Pointer,171.00 USD,$171.00,6542.0,Mayzo,GutenAbend,
11084,17 hours ago,2020-21 LaMelo Ball,Base Set,Charlotte Hornets,Assist,500.00 USD,$500.00,1953.0,BigLog,jomius,
11085,17 hours ago,2020-21 Devin Vassell,Base Set,San Antonio Spurs,3 Pointer,55.00 USD,$55.00,2969.0,MrShowcase,bmac69,
